Domain,URL,Title,Hits,date,Date Discovery,Content length,Type,source_file
www.laho-rooftop.fr,https://www.laho-rooftop.fr/canicule-5-gestes-indispensables-pour-proteger-vos-fruits-et-legumes-pendant-les-grosses-chaleurs/,Canicule : 5 gestes indispensables pour protéger vos fruits et légumes pendant les grosses chaleurs - Laho Rooftop,158,23/06/2025 16:00,23/06/2025 16:00,908.0,article,top_urls_host_data_2025_07_04T13_41 (1).csv
www.laho-rooftop.fr,https://www.laho-rooftop.fr/ne-laissez-pas-votre-micro-ondes-sencrasser-voici-lastuce-pour-le-nettoyer-en-5-minutes-top-chrono/,Ne laissez pas votre micro-ondes s’encrasser : voici l'astuce pour le nettoyer en 5 minutes top chrono - Laho Rooftop,157,17/05/2025 07:00,17/05/2025 07:00,639.0,article,top_urls_host_data_2025_07_04T13_41 (1).csv
www.laho-rooftop.fr,https://www.laho-rooftop.fr/oubliez-les-coquilles-doeufs-cette-astuce-naturelle-meconnue-elimine-les-limaces-en-un-temps-record/,Oubliez les coquilles d'oeufs : cette astuce naturelle méconnue élimine les limaces en un temps record - Laho Rooftop,155,06/05/2025 12:03,06/05/2025 12:03,731.0,article,top_urls_host_data_2025_07_04T13_41 (1).csv
www.laho-rooftop.fr,https://www.laho-rooftop.fr/vos-courgettes-pourrissent-avant-de-murir-voici-pourquoi-et-comment-eviter-cela-facilement/,Vos courgettes pourrissent avant de mûrir ? Voici pourquoi et comment éviter cela facilement - Laho Rooftop,153,09/06/2025 09:00,09/06/2025 09:00,671.0,article,top_urls_host_data_2025_07_04T13_41 (1).csv
www.laho-rooftop.fr,https://www.laho-rooftop.fr/agapanthes-noubliez-surtout-pas-ce-geste-simple-a-faire-au-printemps-pour-une-floraison-spectaculaire/,Agapanthes : n'oubliez surtout pas ce geste simple à faire au printemps pour une floraison spectaculaire - Laho Rooftop,150,27/05/2025 09:00,27/05/2025 09:00,788.0,article,top_urls_host_data_2025_07_04T13_41 (1).csv
www.laho-rooftop.fr,https://www.laho-rooftop.fr/comment-nettoyer-vos-paves-autobloquants-facilement-et-leur-redonner-tout-leur-eclat/,Comment nettoyer vos pavés autobloquants facilement et leur redonner tout leur éclat ? - Laho Rooftop,150,29/04/2025 16:00,29/04/2025 16:00,661.0,article,top_urls_host_data_2025_07_04T13_41 (1).csv
www.laho-rooftop.fr,https://www.laho-rooftop.fr/ne-taillez-surtout-pas-votre-jasmin-grimpant-nimporte-quand-voici-quand-et-comment-le-faire/,Ne taillez surtout pas votre jasmin grimpant n'importe quand : voici quand et comment le faire - Laho Rooftop,150,06/05/2025 14:00,06/05/2025 14:00,686.0,article,top_urls_host_data_2025_07_04T13_41 (1).csv
www.laho-rooftop.fr,https://www.laho-rooftop.fr/planter-des-oignons-au-potager-les-etapes-faciles-a-suivre-pour-ne-jamais-rater-sa-culture/,Planter des oignons au potager : les étapes faciles à suivre pour ne jamais rater sa culture - Laho Rooftop,150,30/04/2025 12:00,30/04/2025 12:00,684.0,article,top_urls_host_data_2025_07_04T13_41 (1).csv
www.laho-rooftop.fr,https://www.laho-rooftop.fr/vous-cherchez-un-fruitier-facile-a-cultiver-plantez-cet-arbre-en-mai-peu-dentretien-et-recolte-genereuse-garantie/,Vous cherchez un fruitier facile à cultiver ? Plantez cet arbre en mai : peu d'entretien et récolte généreuse garantie ! - Laho Rooftop,149,22/05/2025 09:00,22/05/2025 09:00,820.0,article,top_urls_host_data_2025_07_04T13_41 (1).csv
www.laho-rooftop.fr,https://www.laho-rooftop.fr/ultra-resistant-et-parfume-ce-petit-arbuste-au-doux-parfum-de-vanille-est-un-bijou-pour-votre-jardin/,Ultra résistant et parfumé : ce petit arbuste au doux parfum de vanille est un bijou pour votre jardin - Laho Rooftop,147,09/05/2025 14:00,09/05/2025 14:00,848.0,article,top_urls_host_data_2025_07_04T13_41 (1).csv
www.laho-rooftop.fr,https://www.laho-rooftop.fr/les-geraniums-cest-has-been-ces-plantes-faciles-a-entretenir-font-10-fois-plus-deffet-sur-un-balcon/,"Les géraniums, c'est has been : ces plantes faciles à entretenir font 10 fois plus d’effet sur un balcon - Laho Rooftop",145,31/05/2025 03:30,31/05/2025 03:30,782.0,article,top_urls_host_data_2025_07_04T13_41 (1).csv
www.laho-rooftop.fr,https://www.laho-rooftop.fr/potager-ces-4-varietes-de-tomates-se-cultivent-ultra-facilement-et-donnent-des-recoltes-genereuses/,Potager : ces 4 variétés de tomates se cultivent ultra facilement (et donnent des récoltes généreuses) - Laho Rooftop,143,20/05/2025 12:00,20/05/2025 12:00,629.0,article,top_urls_host_data_2025_07_04T13_41 (1).csv
www.laho-rooftop.fr,https://www.laho-rooftop.fr/plus-une-seule-fourmi-chez-moi-ces-solutions-naturelles-cartonnent-et-coutent-3-fois-rien/,“Plus une seule fourmi chez moi” : ces solutions naturelles cartonnent (et coûtent 3 fois rien) - Laho Rooftop,140,04/06/2025 03:30,04/06/2025 03:30,726.0,article,top_urls_host_data_2025_07_04T13_41 (1).csv
www.marmiton.org,https://www.marmiton.org/de-tous-les-jours/dites-adieu-au-mascarpone-ce-tiramisu-aux-fraises-se-prepare-avec-un-ingredient-bien-plus-leger-s4111698.html,"Dites adieu au mascarpone, ce tiramisu aux fraises se prépare avec un ingrédient bien plus léger",366,28/04/2025 06:00,28/04/2025 06:00,429.0,article,top_urls_host_data_2025_07_04T13_45.csv
www.marmiton.org,https://www.marmiton.org/gateaux/pour-un-tiramisu-aux-fraises-moins-sucre-julie-andrieu-a-un-petit-secret-et-ca-suffit-largement-s4111969.html,"Pour un tiramisu aux fraises moins sucré, Julie Andrieu a un petit secret et ""ça suffit largement""",341,30/04/2025 05:00,30/04/2025 05:00,429.0,article,top_urls_host_data_2025_07_04T13_45.csv
www.marmiton.org,https://www.marmiton.org/restaurants/regles-de-politesse-voici-ce-que-vous-ne-devriez-jamais-faire-dans-un-restaurant-gastronomique-s4113739.html,Règles de politesse : voici ce que vous ne devriez jamais faire dans un restaurant gastronomique,339,31/05/2025 07:00,31/05/2025 07:00,586.0,article,top_urls_host_data_2025_07_04T13_45.csv
www.marmiton.org,https://www.marmiton.org/focus-ingredient/non-la-figue-n-est-pas-un-vrai-fruit-et-les-gens-n-en-reviennent-pas-quand-ils-apprennent-ce-que-c-est-s4110942.html,"Non, la figue n'est pas un vrai fruit et les gens n'en reviennent pas quand ils apprennent ce que c'est !",333,15/04/2025 17:00,15/04/2025 17:00,487.0,article,top_urls_host_data_2025_07_04T13_45.csv
www.marmiton.org,https://www.marmiton.org/astuces/la-salade-de-pommes-de-terre-a-bien-meilleur-gout-lorsque-vous-ajoutez-cet-ingredient-dans-la-preparation-s4114643.html,La salade de pommes de terre a bien meilleur goût lorsque vous ajoutez cet ingrédient dans la préparation,333,06/06/2025 11:00,06/06/2025 11:00,428.0,article,top_urls_host_data_2025_07_04T13_45.csv
www.marmiton.org,https://www.marmiton.org/adresses/ce-restaurant-italien-est-le-meilleur-du-monde-hors-italie-et-il-est-en-france-s4110900.html,Ce restaurant italien est le meilleur du monde (hors Italie) et il est en France,327,15/04/2025 11:30,15/04/2025 11:30,503.0,article,top_urls_host_data_2025_07_04T13_45.csv
www.marmiton.org,https://www.marmiton.org/focus-ingredient/inspiree-d-une-recette-italienne-cette-nouvelle-recette-a-faire-avec-des-courgettes-va-mettre-tout-le-monde-d-accord-s4114545.html,"Inspirée d'une recette italienne, cette nouvelle recette à faire avec des courgettes va mettre tout le monde d'accord",323,05/06/2025 16:00,05/06/2025 16:00,428.0,article,top_urls_host_data_2025_07_04T13_45.csv
www.marmiton.org,https://www.marmiton.org/focus-ingredient/les-gens-n-en-reviennent-pas-quand-on-leur-dit-ce-qu-est-reellement-le-trait-noir-dans-le-morbier-s4110176.html,Les gens n'en reviennent pas quand on leur dit ce qu'est réellement le trait noir dans le Morbier,334,04/04/2025 09:00,04/04/2025 09:00,484.0,article,top_urls_host_data_2025_07_04T13_45.csv
www.marmiton.org,https://www.marmiton.org/adresses/cette-capitale-est-la-moins-chere-d-europe-pour-manger-comme-un-roi-pour-presque-rien-s4112172.html,Cette capitale est la moins chère d'Europe pour manger comme un roi pour presque rien,311,04/05/2025 13:00,04/05/2025 13:00,668.0,article,top_urls_host_data_2025_07_04T13_45.csv
www.marmiton.org,https://www.marmiton.org/focus-ingredient/les-gens-n-en-reviennent-pas-quand-ils-decouvrent-ce-que-sont-les-petits-points-sur-les-fraises-s4112338.html,Les gens n'en reviennent pas quand ils découvrent ce que sont les petits points sur les fraises,299,05/05/2025 12:30,05/05/2025 12:30,506.0,article,top_urls_host_data_2025_07_04T13_45.csv
www.marmiton.org,https://www.marmiton.org/gateaux/aussi-simple-qu-un-gateau-au-yaourt-ce-gateau-au-fromage-blanc-merite-sa-place-dans-votre-carnet-de-recettes-s4110944.html,"Aussi simple qu'un gâteau au yaourt, ce gâteau au fromage blanc mérite sa place dans votre carnet de recettes",296,15/04/2025 16:00,15/04/2025 16:00,528.0,article,top_urls_host_data_2025_07_04T13_45.csv
www.marmiton.org,https://www.marmiton.org/astuces/adieu-le-jardin-et-le-potager-ravages-grace-a-cette-astuce-anti-limaces-naturelle-et-tres-efficace-a-0-euro-s4111453.html,Adieu le jardin et le potager ravagés grâce à cette astuce anti-limaces naturelle et très efficace à 0 euro !,294,23/04/2025 08:05,23/04/2025 08:05,523.0,article,top_urls_host_data_2025_07_04T13_45.csv
www.marmiton.org,https://www.marmiton.org/gateaux/ce-petit-ingredient-en-plus-va-rendre-votre-gateau-au-yaourt-deux-fois-plus-moelleux-qu-a-l-ordinaire-s4111169.html,Ce petit ingrédient en plus va rendre votre gâteau au yaourt deux fois plus moelleux qu'à l'ordinaire,291,18/04/2025 12:30,18/04/2025 12:30,420.0,article,top_urls_host_data_2025_07_04T13_45.csv
www.marmiton.org,https://www.marmiton.org/bien-choisir-ses-aliments/la-science-a-parle-le-chocolat-a-un-effet-inattendu-sur-le-cerveau-s4111703.html,La Science a parlé : le chocolat a un effet inattendu sur le cerveau,290,25/04/2025 12:30,25/04/2025 12:30,428.0,article,top_urls_host_data_2025_07_04T13_45.csv
www.marmiton.org,https://www.marmiton.org/de-tous-les-jours/je-le-prepare-toutes-les-semaines-au-printemps-voici-le-dessert-a-2-ingredients-avec-des-fraises-s4110956.html,"""Je le prépare toutes les semaines au printemps "" : voici le dessert à 2 ingrédients avec des fraises",290,15/04/2025 12:00,15/04/2025 12:00,416.0,article,top_urls_host_data_2025_07_04T13_45.csv
www.marmiton.org,https://www.marmiton.org/focus-ingredient/non-la-fraise-n-est-pas-un-fruit-et-voici-ce-que-vous-ne-savez-pas-a-son-sujet-en-realite-s4110759.html,"Non, la fraise n'est pas un fruit et voici ce que vous ne savez pas à son sujet en réalité",276,14/04/2025 17:30,14/04/2025 17:30,459.0,article,top_urls_host_data_2025_07_04T13_45.csv
www.marmiton.org,https://www.marmiton.org/recettes/asperges-la-sauce-secrete-de-laurent-mariotte-qui-detrone-la-classique-hollandaise-et-ca-change-tout-s4110607.html,Asperges : la sauce secrète de Laurent Mariotte qui détrône la classique hollandaise (et ça change tout),273,12/04/2025 09:00,12/04/2025 09:00,522.0,article,top_urls_host_data_2025_07_04T13_45.csv
www.marmiton.org,https://www.marmiton.org/recettes/je-fais-des-gateaux-au-yaourt-tous-les-mercredis-et-voici-l-astuce-que-j-utilise-pour-remplacer-le-beurre-s4110992.html,"""Je fais des gâteaux au yaourt tous les mercredis et voici l'astuce que j'utilise pour remplacer le beurre""",270,16/04/2025 07:30,16/04/2025 07:30,460.0,article,top_urls_host_data_2025_07_04T13_45.csv
www.marmiton.org,https://www.marmiton.org/astuces/personne-ne-le-sait-mais-ces-2-gestes-pourraient-enlever-une-grande-partie-des-pesticides-sur-les-fruits-et-legumes-s4111710.html,Personne ne le sait mais ces 2 gestes pourraient enlever une grande partie des pesticides sur les fruits et légumes,270,27/04/2025 15:00,27/04/2025 15:00,471.0,article,top_urls_host_data_2025_07_04T13_45.csv
www.marmiton.org,https://www.marmiton.org/recettes/simple-comme-bonjour-et-delicieux-julie-andrieu-a-sa-recette-favorite-de-gateau-aux-pommes-pour-le-gouter-s4111037.html,“Simple comme bonjour et délicieux” : Julie Andrieu a sa recette favorite de gâteau aux pommes pour le goûter,269,17/04/2025 07:30,17/04/2025 07:30,608.0,article,top_urls_host_data_2025_07_04T13_45.csv
www.marmiton.org,https://www.marmiton.org/focus-ingredient/voici-les-meilleurs-fromages-blancs-a-choisir-selon-cette-dieteticienne-et-ce-n-est-pas-ceux-auxquels-vous-pensez-s4110583.html,Voici les meilleurs fromages blancs à choisir selon cette diététicienne : et ce n'est pas ceux auxquels vous pensez,268,12/04/2025 06:00,12/04/2025 06:00,499.0,article,top_urls_host_data_2025_07_04T13_45.csv
www.marmiton.org,https://www.marmiton.org/recettes/4-ingredients-c-est-tout-ce-qu-il-faut-pour-preparer-le-flan-le-plus-rapide-du-monde-et-tres-peu-calorique-s4109681.html,"4 ingrédients, c'est tout ce qu'il faut pour préparer le flan le plus rapide du monde et très peu calorique",268,06/04/2025 10:00,06/04/2025 10:00,406.0,article,top_urls_host_data_2025_07_04T13_45.csv
www.marmiton.org,https://www.marmiton.org/focus-ingredient/90-des-gens-l-ignorent-mais-cet-ingredient-ne-devrait-jamais-etre-conserve-plus-de-24-heures-au-frigo-s4111166.html,90% des gens l'ignorent mais cet ingrédient ne devrait jamais être conservé plus de 24 heures au frigo,261,21/04/2025 14:00,21/04/2025 14:00,474.0,article,top_urls_host_data_2025_07_04T13_45.csv
www.marmiton.org,https://www.marmiton.org/astuces/les-bouchers-le-savent-bien-la-methode-du-7-7-est-la-meilleure-pour-obtenir-une-cuisson-parfaite-au-barbecue-s4111972.html,"Les bouchers le savent bien, la méthode du 7-7 est la meilleure pour obtenir une cuisson parfaite au barbecue",261,30/04/2025 04:00,30/04/2025 04:00,405.0,article,top_urls_host_data_2025_07_04T13_45.csv
www.marmiton.org,https://www.marmiton.org/trucs-et-astuces/5-produits-a-ne-jamais-ramener-de-l-etranger-selon-les-douaniers-surprise-cet-aliment-tres-populaire-est-sur-la-liste-s4111508.html,"5 produits à ne jamais ramener de l'étranger selon les douaniers (surprise, cet aliment très populaire est sur la liste)",261,23/04/2025 13:37,23/04/2025 13:37,522.0,article,top_urls_host_data_2025_07_04T13_45.csv
www.marmiton.org,https://www.marmiton.org/recettes/c-est-pas-cher-et-en-10-minutes-c-est-pret-philippe-etchebest-ne-jure-que-par-cette-recette-pour-gagner-du-temps-s4113659.html,"""C'est pas cher et en 10 minutes c'est prêt"" : Philippe Etchebest ne jure que par cette recette pour gagner du temps",261,22/05/2025 16:00,22/05/2025 16:00,432.0,article,top_urls_host_data_2025_07_04T13_45.csv
www.marmiton.org,https://www.marmiton.org/tendance/apres-le-chocolat-dubai-vendu-chez-lidl-la-celebre-enseigne-lance-un-nouveau-produit-et-ce-sont-des-glaces-s4111875.html,"Après le chocolat Dubaï vendu chez Lidl, la célèbre enseigne lance un nouveau produit et ce sont des glaces",259,28/04/2025 13:00,28/04/2025 13:00,405.0,article,top_urls_host_data_2025_07_04T13_45.csv
www.marmiton.org,https://www.marmiton.org/focus-ingredient/les-gens-n-en-reviennent-pas-quand-on-leur-dit-ce-qu-est-reellement-la-poudre-blanche-sur-les-saucissons-s4110618.html,Les gens n'en reviennent pas quand on leur dit ce qu'est réellement la poudre blanche sur les saucissons,257,10/04/2025 12:00,10/04/2025 12:00,426.0,article,top_urls_host_data_2025_07_04T13_45.csv
www.marmiton.org,https://www.marmiton.org/astuces/connaissez-vous-l-astuce-du-carton-mouille-pour-multiplier-par-5-votre-recolte-de-courgettes-s4114555.html,Connaissez-vous l'astuce du carton mouillé pour multiplier par 5 votre récolte de courgettes ?,256,04/06/2025 13:30,04/06/2025 13:30,422.0,article,top_urls_host_data_2025_07_04T13_45.csv
www.marmiton.org,https://www.marmiton.org/patisserie/pour-preparer-un-tiramisu-sans-temps-de-repos-il-suffit-de-retirer-cet-ingredient-de-la-recette-le-gout-ne-change-pas-s4111556.html,"Pour préparer un tiramisu sans temps de repos, il suffit de retirer cet ingrédient de la recette (le goût ne change pas)",254,26/04/2025 12:00,26/04/2025 12:00,416.0,article,top_urls_host_data_2025_07_04T13_45.csv
www.marmiton.org,https://www.marmiton.org/chefs/j-ai-essaye-le-crumble-aux-pommes-de-philippe-etchebest-et-je-n-ai-jamais-eu-autant-de-compliments-s4111213.html,“J'ai essayé le crumble aux pommes de Philippe Etchebest et je n'ai jamais eu autant de compliments”,254,18/04/2025 09:00,18/04/2025 09:00,635.0,article,top_urls_host_data_2025_07_04T13_45.csv
www.marmiton.org,https://www.marmiton.org/airfryer/vos-frites-au-airfryer-sont-molles-ce-detail-que-vous-avez-surement-oublie-s4111766.html,Vos frites au Airfryer sont molles ? Ce détail que vous avez sûrement oublié,253,25/04/2025 19:30,25/04/2025 19:30,476.0,article,top_urls_host_data_2025_07_04T13_45.csv
www.marmiton.org,https://www.marmiton.org/focus-ingredient/connaissez-vous-l-astuce-de-la-tasse-pour-doubler-votre-recolte-de-framboises-cette-annee-s4110523.html,Connaissez-vous l'astuce de la tasse pour doubler votre récolte de framboises cette année ?,253,10/04/2025 05:00,10/04/2025 05:00,488.0,article,top_urls_host_data_2025_07_04T13_45.csv
www.marmiton.org,https://www.marmiton.org/trucs-et-astuces/la-puree-a-10-fois-plus-de-saveurs-lorsque-que-les-pommes-de-terre-sont-cuites-dans-ce-liquide-ni-eau-ni-lait-s4111721.html,"La purée a 10 fois plus de saveurs lorsque que les pommes de terre sont cuites dans ce liquide (ni eau, ni lait)",253,28/04/2025 04:00,28/04/2025 04:00,453.0,article,top_urls_host_data_2025_07_04T13_45.csv
www.marmiton.org,https://www.marmiton.org/astuces/connaissez-vous-la-methode-1-1-1-2-pour-reussir-un-clafoutis-aux-cerises-parfait-s4114633.html,Connaissez-vous la méthode 1-1-1-2 pour réussir un clafoutis aux cerises parfait ?,253,06/06/2025 10:00,06/06/2025 10:00,410.0,article,top_urls_host_data_2025_07_04T13_45.csv
www.marmiton.org,https://www.marmiton.org/recettes/cette-facon-de-preparer-les-courgettes-va-devenir-l-une-de-vos-favorites-pour-cet-ete-s4113923.html,Cette façon de préparer les courgettes va devenir l’une de vos favorites pour cet été !,252,26/05/2025 11:00,26/05/2025 11:00,519.0,article,top_urls_host_data_2025_07_04T13_45.csv
www.marmiton.org,https://www.marmiton.org/recettes/c-est-une-recette-de-cake-que-ma-mere-me-faisait-quand-j-avais-4-ans-s4111886.html,"""C’est une recette de cake que ma mère me faisait quand j’avais 4 ans""",252,28/04/2025 16:30,28/04/2025 16:30,468.0,article,top_urls_host_data_2025_07_04T13_45.csv
www.marmiton.org,https://www.marmiton.org/chefs/cyril-lignac-est-formel-c-est-cet-ingredient-tout-simple-qui-rend-les-crepes-bien-moelleuses-et-ce-n-est-pas-la-biere-s4113334.html,"Cyril Lignac est formel, c'est cet ingrédient tout simple qui rend les crêpes bien moelleuses (et ce n'est pas la bière)",248,19/05/2025 11:30,19/05/2025 11:30,430.0,article,top_urls_host_data_2025_07_04T13_45.csv
www.marmiton.org,https://www.marmiton.org/recettes/ce-plat-de-pates-est-l-un-des-favoris-des-italiens-il-se-prepare-en-5-minutes-avec-2-ingredients-et-c-est-un-regal-s4110524.html,Ce plat de pâtes est l'un des favoris des Italiens : il se prépare en 5 minutes avec 2 ingrédients et c'est un régal,246,09/04/2025 11:00,09/04/2025 11:00,389.0,article,top_urls_host_data_2025_07_04T13_45.csv
www.marmiton.org,https://www.marmiton.org/astuces/l-erreur-que-nous-faisons-tous-avec-nos-gateaux-maison-et-a-arreter-pour-les-conserver-sans-qu-ils-deviennent-secs-s4103154.html,L'erreur que nous faisons tous avec nos gâteaux maison et à arrêter pour les conserver sans qu'ils deviennent secs,245,20/04/2025 11:00,20/04/2025 11:00,343.0,article,top_urls_host_data_2025_07_04T13_45.csv
www.marmiton.org,https://www.marmiton.org/gateaux/le-gateau-au-citron-le-plus-fondant-voici-la-recette-que-vous-allez-preparer-tout-cet-ete-s4114504.html,"""Le gâteau au citron le plus fondant"" : voici la recette que vous allez préparer tout cet été",244,08/06/2025 07:00,08/06/2025 07:00,440.0,article,top_urls_host_data_2025_07_04T13_45.csv
www.marmiton.org,https://www.marmiton.org/gateaux/cette-recette-de-gateau-renverse-a-l-ananas-me-vaut-tant-de-compliments-que-je-la-realise-le-plus-souvent-possible-s4111530.html,« Cette recette de gâteau renversé à l’ananas me vaut tant de compliments que je la réalise le plus souvent possible »,242,26/04/2025 13:00,26/04/2025 13:00,537.0,article,top_urls_host_data_2025_07_04T13_45.csv
www.marmiton.org,https://www.marmiton.org/astuces/cette-tres-mauvaise-habitude-favorise-le-developpement-des-mites-alimentaires-dans-la-cuisine-s4111559.html,Cette très mauvaise habitude favorise le développement des mites alimentaires dans la cuisine,241,25/04/2025 04:00,25/04/2025 04:00,479.0,article,top_urls_host_data_2025_07_04T13_45.csv
www.marmiton.org,https://www.marmiton.org/de-tous-les-jours/plus-frais-et-plus-leger-ce-tiramisu-aux-fraises-signe-laurent-mariotte-va-vous-faire-oublier-la-version-classique-s4111138.html,"Plus frais et plus léger, ce tiramisu aux fraises signé Laurent Mariotte va vous faire oublier la version classique",239,17/04/2025 18:00,17/04/2025 18:00,416.0,article,top_urls_host_data_2025_07_04T13_45.csv
www.marmiton.org,https://www.marmiton.org/chefs/cela-reste-tres-fragile-le-chef-philippe-etchebest-deconseille-d-utiliser-cet-accessoire-de-cuisson-ultra-tendance-s4103487.html,"""Cela reste très fragile !"" : le chef Philippe Etchebest déconseille d'utiliser cet accessoire de cuisson ultra tendance",239,13/04/2025 05:00,13/04/2025 05:00,457.0,article,top_urls_host_data_2025_07_04T13_45.csv
www.marmiton.org,https://www.marmiton.org/tendance/oui-le-trou-dans-la-languette-des-canettes-de-soda-a-bien-une-utilite-et-ce-n-est-pas-pour-mettre-la-paille-a-l-origine-s4114136.html,"Oui, le trou dans la languette des canettes de soda a bien une utilité et ce n'est pas pour mettre la paille à l'origine",239,31/05/2025 15:00,31/05/2025 15:00,435.0,article,top_urls_host_data_2025_07_04T13_45.csv
www.marmiton.org,https://www.marmiton.org/recettes/connaissez-vous-le-ker-y-pom-ce-dessert-breton-a-base-d-une-demi-pomme-enveloppee-dans-une-pate-sablee-s4111414.html,"Connaissez-vous le Ker y pom, ce dessert breton à base d'une demi-pomme enveloppée dans une pâte sablée ?",236,26/04/2025 06:00,26/04/2025 06:00,572.0,article,top_urls_host_data_2025_07_04T13_45.csv
www.marmiton.org,https://www.marmiton.org/recettes/connaissez-vous-la-remoulade-de-courgettes-cette-entree-fraiche-et-gourmande-de-l-ete-s4114546.html,"Connaissez-vous la rémoulade de courgettes, cette entrée fraîche et gourmande de l'été ?",236,04/06/2025 08:45,04/06/2025 08:45,484.0,article,top_urls_host_data_2025_07_04T13_45.csv
www.marmiton.org,https://www.marmiton.org/airfryer/pourquoi-mettre-du-papier-cuisson-au-fond-du-airfryer-est-une-tres-mauvaise-idee-selon-son-inventeur-s4112000.html,"Pourquoi mettre du papier cuisson au fond du Airfryer est une très mauvaise idée, selon son inventeur",235,29/04/2025 19:30,29/04/2025 19:30,533.0,article,top_urls_host_data_2025_07_04T13_45.csv
www.marmiton.org,https://www.marmiton.org/astuces/les-bouchers-sont-unanimes-cette-etape-est-primordiale-pour-une-cote-de-boeuf-bien-cuite-au-barbecue-s4112398.html,Les bouchers sont unanimes : cette étape est primordiale pour une côte de bœuf bien cuite au barbecue,234,08/05/2025 17:00,08/05/2025 17:00,433.0,article,top_urls_host_data_2025_07_04T13_45.csv
www.lasirene83.com,https://www.lasirene83.com/glace-abricot-sans-sorbetiere-le-secret-dune-glace-gourmande-sans-effort/,Glace abricot sans sorbetière : le secret d'une glace gourmande sans effort,71,26/06/2025 16:21,26/06/2025 16:21,253.0,article,top_urls_host_data_2025_07_04T15_58 (1).csv
www.lasirene83.com,https://www.lasirene83.com/sorbet-framboise-sans-sorbetiere-un-delice-express-et-frais-en-5-minutes/,Sorbet framboise sans sorbetière : un délice express et frais en 5 minutes,63,26/06/2025 07:43,26/06/2025 07:43,192.0,article,top_urls_host_data_2025_07_04T15_58 (1).csv
www.lasirene83.com,https://www.lasirene83.com/glace-au-yaourt-et-aux-fruits-rouges-une-recette-saine-et-delicieuse-pour-se-rafraichir-tout-lete/,Glace au yaourt et aux fruits rouges : une recette saine et délicieuse pour se rafraîchir tout l'été,54,28/06/2025 06:39,28/06/2025 06:39,235.0,article,top_urls_host_data_2025_07_04T15_58 (1).csv
www.lasirene83.com,https://www.lasirene83.com/glace-pistache-rapide-un-delice-intense-sans-sorbetiere-pour-les-amateurs-eclaires/,Glace pistache rapide : un délice intense sans sorbetière pour les amateurs éclairés,49,30/06/2025 06:13,30/06/2025 06:13,277.0,article,top_urls_host_data_2025_07_04T15_58 (1).csv
www.lasirene83.com,https://www.lasirene83.com/glace-a-la-pistache-sans-sorbetiere-un-parfum-classique-revisite-facile-a-faire-a-la-maison/,"Glace à la pistache sans sorbetière : un parfum classique revisité, facile à faire à la maison",47,27/06/2025 08:51,27/06/2025 08:51,277.0,article,top_urls_host_data_2025_07_04T15_58 (1).csv
www.lasirene83.com,https://www.lasirene83.com/glace-speculoos-maison-la-gourmandise-croquante-sans-sorbetiere-pour-se-regaler-vite/,Glace Speculoos maison : la gourmandise croquante sans sorbetière pour se régaler vite,48,30/06/2025 12:24,30/06/2025 12:24,263.0,article,top_urls_host_data_2025_07_04T15_58 (1).csv
www.lasirene83.com,https://www.lasirene83.com/glace-sans-sorbetiere-jai-retrouve-le-gout-de-la-creme-glacee-que-preparait-ma-grand-mere/,"Glace sans sorbetière : ""J'ai retrouvé le goût de la crème glacée que préparait ma grand mère",31,29/06/2025 09:20,29/06/2025 09:20,261.0,article,top_urls_host_data_2025_07_04T15_58 (1).csv
www.lasirene83.com,https://www.lasirene83.com/glace-vanille-maison-onctueuse-sans-sorbetiere-et-prete-en-5-minutes-pour-lete/,Glace vanille maison onctueuse : sans sorbetière et prête en 5 minutes pour l'été,33,29/06/2025 11:14,29/06/2025 11:14,266.0,article,top_urls_host_data_2025_07_04T15_58 (1).csv
www.lasirene83.com,https://www.lasirene83.com/glace-au-chocolat-noir-intense-la-recette-inratable-pour-les-accros-au-cacao-prete-en-15-min/,"Glace au chocolat noir intense : la recette inratable pour les accros au cacao, prête en 15 min",26,27/06/2025 05:48,27/06/2025 05:48,237.0,article,top_urls_host_data_2025_07_04T15_58 (1).csv
www.lasirene83.com,https://www.lasirene83.com/glace-yaourt-grec-fruits-rouges-le-secret-dune-glace-saine-sans-sorbetiere-et-rapide/,Glace yaourt grec fruits rouges : le secret d'une glace saine sans sorbetière et rapide,24,02/07/2025 15:49,02/07/2025 15:49,244.0,article,top_urls_host_data_2025_07_04T15_58 (1).csv
www.lasirene83.com,https://www.lasirene83.com/glace-cassis-maison-utilisez-vos-baies-pour-un-gout-authentique-et-inoubliable/,Glace cassis maison : utilisez vos baies pour un goût authentique et inoubliable,21,28/06/2025 07:54,28/06/2025 07:54,242.0,article,top_urls_host_data_2025_07_04T15_58 (1).csv
www.lasirene83.com,https://www.lasirene83.com/sorbet-framboise-minute-la-fraicheur-intense-sans-aucune-machine/,Sorbet framboise minute : la fraîcheur intense sans aucune machine,21,28/06/2025 12:21,28/06/2025 12:21,217.0,article,top_urls_host_data_2025_07_04T15_58 (1).csv
www.lasirene83.com,https://www.lasirene83.com/sorbet-cassis-express-la-recette-rafraichissante-pour-utiliser-les-fruits-du-jardin/,Sorbet cassis express : la recette rafraîchissante pour utiliser les fruits du jardin,16,26/06/2025 15:02,26/06/2025 15:02,224.0,article,top_urls_host_data_2025_07_04T15_58 (1).csv
